year,category,sub_category,winner,entity,
1995,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,The Postman (Il Postino),
1995,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),TRUE,Sense and Sensibility,
1995,WRITING,WRITING (Screenplay Written Directly for the Screen),FALSE,Braveheart,
1995,WRITING,WRITING (Screenplay Written Directly for the Screen),FALSE,Mighty Aphrodite,
1995,WRITING,WRITING (Screenplay Written Directly for the Screen),FALSE,Nixon,
1995,WRITING,WRITING (Screenplay Written Directly for the Screen),FALSE,Toy Story,
1995,WRITING,WRITING (Screenplay Written Directly for the Screen),TRUE,The Usual Suspects,
1994,ART DIRECTION,ART DIRECTION,FALSE,Bullets over Broadway,
1994,ART DIRECTION,ART DIRECTION,FALSE,Forrest Gump,
1994,ART DIRECTION,ART DIRECTION,FALSE,Interview with the Vampire,
1994,ART DIRECTION,ART DIRECTION,FALSE,Legends of the Fall,
1994,ART DIRECTION,ART DIRECTION,TRUE,The Madness of King George,
1994,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Forrest Gump,
1994,CINEMATOGRAPHY,CINEMATOGRAPHY,TRUE,Legends of the Fall,
1994,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Red,
1994,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,The Shawshank Redemption,
1994,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Wyatt Earp,
1994,COSTUME DESIGN,COSTUME DESIGN,TRUE,"The Adventures of Priscilla, Queen of the Desert",
1994,COSTUME DESIGN,COSTUME DESIGN,FALSE,Bullets over Broadway,
1994,COSTUME DESIGN,COSTUME DESIGN,FALSE,Little Women,
1994,COSTUME DESIGN,COSTUME DESIGN,FALSE,Maverick,
1994,COSTUME DESIGN,COSTUME DESIGN,FALSE,Queen Margot,
1994,DIRECTING,DIRECTING,FALSE,Bullets over Broadway,
1994,DIRECTING,DIRECTING,TRUE,Forrest Gump,
1994,DIRECTING,DIRECTING,FALSE,Pulp Fiction,
1994,DIRECTING,DIRECTING,FALSE,Quiz Show,
1994,DIRECTING,DIRECTING,FALSE,Red,
1994,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Complaints of a Dutiful Daughter,
1994,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,D-Day Remembered,
1994,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Freedom on My Mind,
1994,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,A Great Day in Harlem,
1994,DOCUMENTARY,DOCUMENTARY (Feature),TRUE,Maya Lin: A Strong Clear Vision,
1994,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Blues Highway,
1994,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,89mm od Europy (89mm from Europe),
1994,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,School of Assassins,
1994,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Straight from the Heart,
1994,DOCUMENTARY,DOCUMENTARY (Short Subject),TRUE,A Time for Justice,
1994,FILM EDITING,FILM EDITING,TRUE,Forrest Gump,
1994,FILM EDITING,FILM EDITING,FALSE,Hoop Dreams,
1994,FILM EDITING,FILM EDITING,FALSE,Pulp Fiction,
1994,FILM EDITING,FILM EDITING,FALSE,The Shawshank Redemption,
1994,FILM EDITING,FILM EDITING,FALSE,Speed,
1994,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Before the Rain,
1994,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,TRUE,Burnt by the Sun,
1994,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Eat Drink Man Woman,
1994,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Farinelli: Il Castrato,
1994,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Strawberry and Chocolate,
1994,MAKEUP,MAKEUP,TRUE,Ed Wood,
1994,MAKEUP,MAKEUP,FALSE,Forrest Gump,
1994,MAKEUP,MAKEUP,FALSE,Mary Shelley's Frankenstein,
1994,MUSIC,MUSIC (Original Score),FALSE,Forrest Gump,
1994,MUSIC,MUSIC (Original Score),FALSE,Interview with the Vampire,
1994,MUSIC,MUSIC (Original Score),TRUE,The Lion King,
1994,MUSIC,MUSIC (Original Score),FALSE,Little Women,
1994,MUSIC,MUSIC (Original Score),FALSE,The Shawshank Redemption,
1994,MUSIC,MUSIC (Original Song),TRUE,The Lion King,
1994,MUSIC,MUSIC (Original Song),FALSE,The Lion King,
1994,MUSIC,MUSIC (Original Song),FALSE,The Lion King,
1994,MUSIC,MUSIC (Original Song),FALSE,Junior,
1994,MUSIC,MUSIC (Original Song),FALSE,The Paper,
1994,BEST PICTURE,BEST PICTURE,TRUE,Forrest Gump,
1994,BEST PICTURE,BEST PICTURE,FALSE,Four Weddings and a Funeral,
1994,BEST PICTURE,BEST PICTURE,FALSE,Pulp Fiction,
1994,BEST PICTURE,BEST PICTURE,FALSE,Quiz Show,
1994,BEST PICTURE,BEST PICTURE,FALSE,The Shawshank Redemption,
1994,SHORT FILM,SHORT FILM (Animated),FALSE,The Big Story,
1994,SHORT FILM,SHORT FILM (Animated),TRUE,Bob's Birthday,
1994,SHORT FILM,SHORT FILM (Animated),FALSE,The Janitor,
1994,SHORT FILM,SHORT FILM (Animated),FALSE,The Monk and the Fish,
1994,SHORT FILM,SHORT FILM (Animated),FALSE,Triangle,
1994,SHORT FILM,SHORT FILM (Live Action),TRUE,Franz Kafka's It's a Wonderful Life,
1994,SHORT FILM,SHORT FILM (Live Action),FALSE,Kangaroo Court,
1994,SHORT FILM,SHORT FILM (Live Action),FALSE,On Hope,
1994,SHORT FILM,SHORT FILM (Live Action),FALSE,Syrup,
1994,SHORT FILM,SHORT FILM (Live Action),TRUE,Trevor,
1994,SOUND,SOUND,FALSE,Clear and Present Danger,
1994,SOUND,SOUND,FALSE,Forrest Gump,
1994,SOUND,SOUND,FALSE,Legends of the Fall,
1994,SOUND,SOUND,FALSE,The Shawshank Redemption,
1994,SOUND,SOUND,TRUE,Speed,
1994,SOUND,SOUND EFFECTS EDITING,FALSE,Clear and Present Danger,
1994,SOUND,SOUND EFFECTS EDITING,FALSE,Forrest Gump,
1994,SOUND,SOUND EFFECTS EDITING,TRUE,Speed,
1994,SPECIAL EFFECTS,VISUAL EFFECTS,TRUE,Forrest Gump,
1994,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,The Mask,
1994,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,True Lies,
1994,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),TRUE,Forrest Gump,
1994,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,The Madness of King George,
1994,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,Nobody's Fool,
1994,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,Quiz Show,
1994,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,The Shawshank Redemption,
1994,WRITING,WRITING (Screenplay Written Directly for the Screen),FALSE,Bullets over Broadway,
1994,WRITING,WRITING (Screenplay Written Directly for the Screen),FALSE,Four Weddings and a Funeral,
1994,WRITING,WRITING (Screenplay Written Directly for the Screen),FALSE,Heavenly Creatures,
1994,WRITING,WRITING (Screenplay Written Directly for the Screen),TRUE,Pulp Fiction,
1994,WRITING,WRITING (Screenplay Written Directly for the Screen),FALSE,Red,
1993,ART DIRECTION,ART DIRECTION,FALSE,Addams Family Values,
1993,ART DIRECTION,ART DIRECTION,FALSE,The Age of Innocence,
1993,ART DIRECTION,ART DIRECTION,FALSE,Orlando,
1993,ART DIRECTION,ART DIRECTION,FALSE,The Remains of the Day,
1993,ART DIRECTION,ART DIRECTION,TRUE,Schindler's List,
1993,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Farewell My Concubine,
1993,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,The Fugitive,
1993,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,The Piano,
1993,CINEMATOGRAPHY,CINEMATOGRAPHY,TRUE,Schindler's List,
1993,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Searching for Bobby Fischer,
1993,COSTUME DESIGN,COSTUME DESIGN,TRUE,The Age of Innocence,
1993,COSTUME DESIGN,COSTUME DESIGN,FALSE,Orlando,
1993,COSTUME DESIGN,COSTUME DESIGN,FALSE,The Piano,
1993,COSTUME DESIGN,COSTUME DESIGN,FALSE,The Remains of the Day,
1993,COSTUME DESIGN,COSTUME DESIGN,FALSE,Schindler's List,
1993,DIRECTING,DIRECTING,FALSE,In the Name of the Father,
1993,DIRECTING,DIRECTING,FALSE,The Piano,
1993,DIRECTING,DIRECTING,FALSE,The Remains of the Day,
1993,DIRECTING,DIRECTING,TRUE,Schindler's List,
1993,DIRECTING,DIRECTING,FALSE,Short Cuts,
1993,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,The Broadcast Tapes of Dr. Peter,
1993,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Children of Fate,
1993,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,For Better or for Worse,
1993,DOCUMENTARY,DOCUMENTARY (Feature),TRUE,I Am a Promise: The Children of Stanton Elementary School,
1993,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,The War Room,
1993,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Blood Ties: The Life and Work of Sally Mann,
1993,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Chicks in White Satin,
1993,DOCUMENTARY,DOCUMENTARY (Short Subject),TRUE,Defending Our Lives,
1993,FILM EDITING,FILM EDITING,FALSE,The Fugitive,
1993,FILM EDITING,FILM EDITING,FALSE,In the Line of Fire,
1993,FILM EDITING,FILM EDITING,FALSE,In the Name of the Father,
1993,FILM EDITING,FILM EDITING,FALSE,The Piano,
1993,FILM EDITING,FILM EDITING,TRUE,Schindler's List,
1993,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,TRUE,Belle Epoque,
1993,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Farewell My Concubine,
1993,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Hedd Wyn,
1993,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,The Scent of Green Papaya,
1993,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,The Wedding Banquet,
1993,MAKEUP,MAKEUP,TRUE,Mrs. Doubtfire,
1993,MAKEUP,MAKEUP,FALSE,Philadelphia,
1993,MAKEUP,MAKEUP,FALSE,Schindler's List,
1993,MUSIC,MUSIC (Original Score),FALSE,The Age of Innocence,
1993,MUSIC,MUSIC (Original Score),FALSE,The Firm,
1993,MUSIC,MUSIC (Original Score),FALSE,The Fugitive,
1993,MUSIC,MUSIC (Original Score),FALSE,The Remains of the Day,
1993,MUSIC,MUSIC (Original Score),TRUE,Schindler's List,
1993,MUSIC,MUSIC (Original Song),FALSE,Poetic Justice,
1993,MUSIC,MUSIC (Original Song),FALSE,Beethoven's 2nd,
1993,MUSIC,MUSIC (Original Song),FALSE,Philadelphia,
1993,MUSIC,MUSIC (Original Song),TRUE,Philadelphia,
1993,MUSIC,MUSIC (Original Song),FALSE,Sleepless in Seattle,
1993,BEST PICTURE,BEST PICTURE,FALSE,The Fugitive,
1993,BEST PICTURE,BEST PICTURE,FALSE,In the Name of the Father,
1993,BEST PICTURE,BEST PICTURE,FALSE,The Piano,
1993,BEST PICTURE,BEST PICTURE,FALSE,The Remains of the Day,
1993,BEST PICTURE,BEST PICTURE,TRUE,Schindler's List,
1993,SHORT FILM,SHORT FILM (Animated),FALSE,Blindscape,
1993,SHORT FILM,SHORT FILM (Animated),FALSE,The Mighty River,
1993,SHORT FILM,SHORT FILM (Animated),FALSE,Small Talk,
1993,SHORT FILM,SHORT FILM (Animated),FALSE,The Village,
1993,SHORT FILM,SHORT FILM (Animated),TRUE,The Wrong Trousers,
1993,SHORT FILM,SHORT FILM (Live Action),TRUE,Black Rider (Schwarzfahrer),
1993,SHORT FILM,SHORT FILM (Live Action),FALSE,Down on the Waterfront,
1993,SHORT FILM,SHORT FILM (Live Action),FALSE,The Dutch Master,
1993,SHORT FILM,SHORT FILM (Live Action),FALSE,Partners,
1993,SHORT FILM,SHORT FILM (Live Action),FALSE,The Screw (La Vis),
1993,SOUND,SOUND,FALSE,Cliffhanger,
1993,SOUND,SOUND,FALSE,The Fugitive,
1993,SOUND,SOUND,FALSE,Geronimo: An American Legend,
1993,SOUND,SOUND,TRUE,Jurassic Park,
1993,SOUND,SOUND,FALSE,Schindler's List,
1993,SOUND,SOUND EFFECTS EDITING,FALSE,Cliffhanger,
1993,SOUND,SOUND EFFECTS EDITING,FALSE,The Fugitive,
1993,SOUND,SOUND EFFECTS EDITING,TRUE,Jurassic Park,
1993,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,Cliffhanger,
1993,SPECIAL EFFECTS,VISUAL EFFECTS,TRUE,Jurassic Park,
1993,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,The Nightmare before Christmas,
1993,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,The Age of Innocence,
1993,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,In the Name of the Father,
1993,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,The Remains of the Day,
1993,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),TRUE,Schindler's List,
1993,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,Shadowlands,
1993,WRITING,WRITING (Screenplay Written Directly for the Screen),FALSE,Dave,
1993,WRITING,WRITING (Screenplay Written Directly for the Screen),FALSE,In the Line of Fire,
1993,WRITING,WRITING (Screenplay Written Directly for the Screen),FALSE,Philadelphia,
1993,WRITING,WRITING (Screenplay Written Directly for the Screen),TRUE,The Piano,
1993,WRITING,WRITING (Screenplay Written Directly for the Screen),FALSE,Sleepless in Seattle,
1992,ART DIRECTION,ART DIRECTION,FALSE,Bram Stoker's Dracula,
1992,ART DIRECTION,ART DIRECTION,FALSE,Chaplin,
1992,ART DIRECTION,ART DIRECTION,TRUE,Howards End,
1992,ART DIRECTION,ART DIRECTION,FALSE,Toys,
1992,ART DIRECTION,ART DIRECTION,FALSE,Unforgiven,
1992,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Hoffa,
1992,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Howards End,
1992,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,The Lover,
1992,CINEMATOGRAPHY,CINEMATOGRAPHY,TRUE,A River Runs through It,
1992,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Unforgiven,
1992,COSTUME DESIGN,COSTUME DESIGN,TRUE,Bram Stoker's Dracula,
1992,COSTUME DESIGN,COSTUME DESIGN,FALSE,Enchanted April,
1992,COSTUME DESIGN,COSTUME DESIGN,FALSE,Howards End,
1992,COSTUME DESIGN,COSTUME DESIGN,FALSE,Malcolm X,
1992,COSTUME DESIGN,COSTUME DESIGN,FALSE,Toys,
1992,DIRECTING,DIRECTING,FALSE,The Crying Game,
1992,DIRECTING,DIRECTING,FALSE,Howards End,
1992,DIRECTING,DIRECTING,FALSE,The Player,
1992,DIRECTING,DIRECTING,FALSE,Scent of a Woman,
1992,DIRECTING,DIRECTING,TRUE,Unforgiven,
1992,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Changing Our Minds: The Story of Dr. Evelyn Hooker,
1992,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Fires of Kuwait,
1992,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Liberators: Fighting on Two Fronts in World War II,
1992,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Music for the Movies: Bernard Herrmann,
1992,DOCUMENTARY,DOCUMENTARY (Feature),TRUE,The Panama Deception,
1992,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,At the Edge of Conquest: The Journey of Chief Wai-Wai,
1992,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Beyond Imagining: Margaret Anderson and the 'Little Review',
1992,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The Colours of My Father: A Portrait of Sam Borenstein,
1992,DOCUMENTARY,DOCUMENTARY (Short Subject),TRUE,Educating Peter,
1992,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,When Abortion Was Illegal: Untold Stories,
1992,FILM EDITING,FILM EDITING,FALSE,Basic Instinct,
1992,FILM EDITING,FILM EDITING,FALSE,The Crying Game,
1992,FILM EDITING,FILM EDITING,FALSE,A Few Good Men,
1992,FILM EDITING,FILM EDITING,FALSE,The Player,
1992,FILM EDITING,FILM EDITING,TRUE,Unforgiven,
1992,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Close to Eden,
1992,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Daens,
1992,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,TRUE,Indochine,
1992,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,A Place in the World,
1992,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Schtonk!,
1992,MAKEUP,MAKEUP,FALSE,Batman Returns,
1992,MAKEUP,MAKEUP,TRUE,Bram Stoker's Dracula,
1992,MAKEUP,MAKEUP,FALSE,Hoffa,
1992,MUSIC,MUSIC (Original Score),TRUE,Aladdin,
1992,MUSIC,MUSIC (Original Score),FALSE,Basic Instinct,
1992,MUSIC,MUSIC (Original Score),FALSE,Chaplin,
1992,MUSIC,MUSIC (Original Score),FALSE,Howards End,
1992,MUSIC,MUSIC (Original Score),FALSE,A River Runs through It,
1992,MUSIC,MUSIC (Original Song),FALSE,The Mambo Kings,
1992,MUSIC,MUSIC (Original Song),FALSE,Aladdin,
1992,MUSIC,MUSIC (Original Song),FALSE,The Bodyguard,
1992,MUSIC,MUSIC (Original Song),FALSE,The Bodyguard,
1992,MUSIC,MUSIC (Original Song),TRUE,Aladdin,
1992,BEST PICTURE,BEST PICTURE,FALSE,The Crying Game,
1992,BEST PICTURE,BEST PICTURE,FALSE,A Few Good Men,
1992,BEST PICTURE,BEST PICTURE,FALSE,Howards End,
1992,BEST PICTURE,BEST PICTURE,FALSE,Scent of a Woman,
1992,BEST PICTURE,BEST PICTURE,TRUE,Unforgiven,
1992,SHORT FILM,SHORT FILM (Animated),FALSE,Adam,
1992,SHORT FILM,SHORT FILM (Animated),TRUE,Mona Lisa Descending a Staircase,
1992,SHORT FILM,SHORT FILM (Animated),FALSE,"Reci, Reci, Reci... (Words, Words, Words)",
1992,SHORT FILM,SHORT FILM (Animated),FALSE,The Sandman,
1992,SHORT FILM,SHORT FILM (Animated),FALSE,Screen Play,
1992,SHORT FILM,SHORT FILM (Live Action),FALSE,Contact,
1992,SHORT FILM,SHORT FILM (Live Action),FALSE,Cruise Control,
1992,SHORT FILM,SHORT FILM (Live Action),FALSE,The Lady in Waiting,
1992,SHORT FILM,SHORT FILM (Live Action),TRUE,Omnibus,
1992,SHORT FILM,SHORT FILM (Live Action),FALSE,Swan Song,
1992,SOUND,SOUND,FALSE,Aladdin,
1992,SOUND,SOUND,FALSE,A Few Good Men,
1992,SOUND,SOUND,TRUE,The Last of the Mohicans,
1992,SOUND,SOUND,FALSE,Under Siege,
1992,SOUND,SOUND,FALSE,Unforgiven,
1992,SOUND,SOUND EFFECTS EDITING,FALSE,Aladdin,
1992,SOUND,SOUND EFFECTS EDITING,TRUE,Bram Stoker's Dracula,
1992,SOUND,SOUND EFFECTS EDITING,FALSE,Under Siege,
1992,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,Alien 3,
1992,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,Batman Returns,
1992,SPECIAL EFFECTS,VISUAL EFFECTS,TRUE,Death Becomes Her,
1992,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,Enchanted April,
1992,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),TRUE,Howards End,
1992,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,The Player,
1992,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,A River Runs through It,
1992,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,Scent of a Woman,
1992,WRITING,WRITING (Screenplay Written Directly for the Screen),TRUE,The Crying Game,
1992,WRITING,WRITING (Screenplay Written Directly for the Screen),FALSE,Husbands and Wives,
1992,WRITING,WRITING (Screenplay Written Directly for the Screen),FALSE,Lorenzo's Oil,
1992,WRITING,WRITING (Screenplay Written Directly for the Screen),FALSE,Passion Fish,
1992,WRITING,WRITING (Screenplay Written Directly for the Screen),FALSE,Unforgiven,
1991,ART DIRECTION,ART DIRECTION,FALSE,Barton Fink,
1991,ART DIRECTION,ART DIRECTION,TRUE,Bugsy,
1991,ART DIRECTION,ART DIRECTION,FALSE,The Fisher King,
1991,ART DIRECTION,ART DIRECTION,FALSE,Hook,
1991,ART DIRECTION,ART DIRECTION,FALSE,The Prince of Tides,
1991,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Bugsy,
1991,CINEMATOGRAPHY,CINEMATOGRAPHY,TRUE,JFK,
1991,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,The Prince of Tides,
1991,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Terminator 2: Judgment Day,
1991,CINEMATOGRAPHY,CINEMATOGRAPHY,FALSE,Thelma & Louise,
1991,COSTUME DESIGN,COSTUME DESIGN,FALSE,The Addams Family,
1991,COSTUME DESIGN,COSTUME DESIGN,FALSE,Barton Fink,
1991,COSTUME DESIGN,COSTUME DESIGN,TRUE,Bugsy,
1991,COSTUME DESIGN,COSTUME DESIGN,FALSE,Hook,
1991,COSTUME DESIGN,COSTUME DESIGN,FALSE,Madame Bovary,
1991,DIRECTING,DIRECTING,FALSE,Boyz N the Hood,
1991,DIRECTING,DIRECTING,FALSE,Bugsy,
1991,DIRECTING,DIRECTING,FALSE,JFK,
1991,DIRECTING,DIRECTING,TRUE,The Silence of the Lambs,
1991,DIRECTING,DIRECTING,FALSE,Thelma & Louise,
1991,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Death on the Job,
1991,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Doing Time: Life inside the Big House,
1991,DOCUMENTARY,DOCUMENTARY (Feature),TRUE,In the Shadow of the Stars,
1991,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,The Restless Conscience,
1991,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Wild by Law,
1991,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Birdnesters of Thailand (aka 'Shadow Hunters'),
1991,DOCUMENTARY,DOCUMENTARY (Short Subject),TRUE,"Deadly Deception: General Electric, Nuclear Weapons and Our Environment",
1991,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,A Little Vicious,
1991,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The Mark of the Maker,
1991,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Memorial: Letters from American Soldiers,
1991,FILM EDITING,FILM EDITING,FALSE,The Commitments,
1991,FILM EDITING,FILM EDITING,TRUE,JFK,
1991,FILM EDITING,FILM EDITING,FALSE,The Silence of the Lambs,
1991,FILM EDITING,FILM EDITING,FALSE,Terminator 2: Judgment Day,
1991,FILM EDITING,FILM EDITING,FALSE,Thelma & Louise,
1991,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Children of Nature,
1991,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,The Elementary School,
1991,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,TRUE,Mediterraneo,
1991,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,The Ox,
1991,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Raise the Red Lantern,
1991,MAKEUP,MAKEUP,FALSE,Hook,
1991,MAKEUP,MAKEUP,FALSE,Star Trek VI The Undiscovered Country,
1991,MAKEUP,MAKEUP,TRUE,Terminator 2: Judgment Day,
1991,MUSIC,MUSIC (Original Score),TRUE,Beauty and the Beast,
1991,MUSIC,MUSIC (Original Score),FALSE,Bugsy,
1991,MUSIC,MUSIC (Original Score),FALSE,The Fisher King,
1991,MUSIC,MUSIC (Original Score),FALSE,JFK,
1991,MUSIC,MUSIC (Original Score),FALSE,The Prince of Tides,
1991,MUSIC,MUSIC (Original Song),FALSE,Hook,
1991,MUSIC,MUSIC (Original Song),FALSE,Beauty and the Beast,
1991,MUSIC,MUSIC (Original Song),TRUE,Beauty and the Beast,
1991,MUSIC,MUSIC (Original Song),FALSE,Beauty and the Beast,
1991,MUSIC,MUSIC (Original Song),FALSE,Robin Hood: Prince of Thieves,
1991,BEST PICTURE,BEST PICTURE,FALSE,Beauty and the Beast,
1991,BEST PICTURE,BEST PICTURE,FALSE,Bugsy,
1991,BEST PICTURE,BEST PICTURE,FALSE,JFK,
1991,BEST PICTURE,BEST PICTURE,FALSE,The Prince of Tides,
1991,BEST PICTURE,BEST PICTURE,TRUE,The Silence of the Lambs,
1991,SHORT FILM,SHORT FILM (Animated),FALSE,Blackfly,
1991,SHORT FILM,SHORT FILM (Animated),TRUE,Manipulation,
1991,SHORT FILM,SHORT FILM (Animated),FALSE,Strings,
1991,SHORT FILM,SHORT FILM (Live Action),FALSE,Birch Street Gym,
1991,SHORT FILM,SHORT FILM (Live Action),FALSE,Last Breeze of Summer,
1991,SHORT FILM,SHORT FILM (Live Action),TRUE,Session Man,
1991,SOUND,SOUND,FALSE,Backdraft,
1991,SOUND,SOUND,FALSE,Beauty and the Beast,
1991,SOUND,SOUND,FALSE,JFK,
1991,SOUND,SOUND,FALSE,The Silence of the Lambs,
1991,SOUND,SOUND,TRUE,Terminator 2: Judgment Day,
1991,SOUND,SOUND EFFECTS EDITING,FALSE,Backdraft,
1991,SOUND,SOUND EFFECTS EDITING,FALSE,Star Trek VI The Undiscovered Country,
1991,SOUND,SOUND EFFECTS EDITING,TRUE,Terminator 2: Judgment Day,
1991,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,Backdraft,
1991,SPECIAL EFFECTS,VISUAL EFFECTS,FALSE,Hook,
1991,SPECIAL EFFECTS,VISUAL EFFECTS,TRUE,Terminator 2: Judgment Day,
1991,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,Europa Europa,
1991,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,Fried Green Tomatoes,
1991,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,JFK,
1991,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),FALSE,The Prince of Tides,
1991,WRITING,WRITING (Screenplay Based on Material Previously Produced or Published),TRUE,The Silence of the Lambs,
1991,WRITING,WRITING (Screenplay Written Directly for the Screen),FALSE,Boyz N the Hood,
1991,WRITING,WRITING (Screenplay Written Directly for the Screen),FALSE,Bugsy,
1991,WRITING,WRITING (Screenplay Written Directly for the Screen),FALSE,The Fisher King,
1991,WRITING,WRITING (Screenplay Written Directly for the Screen),FALSE,Grand Canyon,
