year,category,sub_category,winner,entity,id
2002,CINEMATOGRAPHY,CINEMATOGRAPHY,TRUE,Road to Perdition,tt0257044
2002,COSTUME DESIGN,COSTUME DESIGN,TRUE,Chicago,tt0299658
2002,COSTUME DESIGN,COSTUME DESIGN,FALSE,Frida,tt0120679
2002,COSTUME DESIGN,COSTUME DESIGN,FALSE,Gangs of New York,tt0217505
2002,COSTUME DESIGN,COSTUME DESIGN,FALSE,The Hours,tt0274558
2002,COSTUME DESIGN,COSTUME DESIGN,FALSE,The Pianist,tt0253474
2002,DIRECTING,DIRECTING,FALSE,Chicago,tt0299658
2002,DIRECTING,DIRECTING,FALSE,Gangs of New York,tt0217505
2002,DIRECTING,DIRECTING,FALSE,The Hours,tt0274558
2002,DIRECTING,DIRECTING,TRUE,The Pianist,tt0253474
2002,DIRECTING,DIRECTING,FALSE,Talk to Her,tt0287467
2002,DOCUMENTARY,DOCUMENTARY (Feature),TRUE,Bowling for Columbine,tt0310793
2002,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Daughter from Danang,tt0303281
2002,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Prisoner of Paradise,tt0316013
2002,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Spellbound,tt0334405
2002,DOCUMENTARY,DOCUMENTARY (Feature),FALSE,Winged Migration,
2002,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,The Collector of Bedford Street,tt0325193
2002,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Mighty Times: The Legacy of Rosa Parks,tt0353737
2002,DOCUMENTARY,DOCUMENTARY (Short Subject),TRUE,Twin Towers,
2002,DOCUMENTARY,DOCUMENTARY (Short Subject),FALSE,Why Can't We Be a Family Again?,tt0344563
2002,FILM EDITING,FILM EDITING,TRUE,Chicago,tt0299658
2002,FILM EDITING,FILM EDITING,FALSE,Gangs of New York,tt0217505
2002,FILM EDITING,FILM EDITING,FALSE,The Hours,tt0274558
2002,FILM EDITING,FILM EDITING,FALSE,The Lord of the Rings: The Two Towers,tt0167261
2002,FILM EDITING,FILM EDITING,FALSE,The Pianist,tt0253474
2002,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,El Crimen del Padre Amaro,
2002,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Hero,tt0299977
2002,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,The Man without a Past,
2002,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,TRUE,Nowhere in Africa,
2002,FOREIGN LANGUAGE FILM,FOREIGN LANGUAGE FILM,FALSE,Zus & Zo,
2002,MAKEUP,MAKEUP,TRUE,Frida,tt0120679
2002,MAKEUP,MAKEUP,FALSE,The Time Machine,tt0268695
2002,MUSIC,MUSIC (Original Score),FALSE,Catch Me If You Can,tt0264464
2002,MUSIC,MUSIC (Original Score),FALSE,Far from Heaven,tt0297884
2002,MUSIC,MUSIC (Original Score),TRUE,Frida,tt0120679
2002,MUSIC,MUSIC (Original Score),FALSE,The Hours,tt0274558
2002,MUSIC,MUSIC (Original Score),FALSE,Road to Perdition,tt0257044
2002,MUSIC,MUSIC (Original Song),FALSE,Frida,tt0120679
2002,MUSIC,MUSIC (Original Song),FALSE,The Wild Thornberrys Movie,tt0282120
2002,MUSIC,MUSIC (Original Song),FALSE,Gangs of New York,tt0217505
2002,MUSIC,MUSIC (Original Song),FALSE,Chicago,tt0299658
2002,MUSIC,MUSIC (Original Song),TRUE,8 Mile,tt0298203
2002,BEST PICTURE,BEST PICTURE,TRUE,Chicago,tt0299658
2002,BEST PICTURE,BEST PICTURE,FALSE,Gangs of New York,tt0217505
2002,BEST PICTURE,BEST PICTURE,FALSE,The Hours,tt0274558
2002,BEST PICTURE,BEST PICTURE,FALSE,The Lord of the Rings: The Two Towers,tt0167261
2002,BEST PICTURE,BEST PICTURE,FALSE,The Pianist,tt0253474
2002,SHORT FILM,SHORT FILM (Animated),FALSE,The Cathedral,tt0351167
